,latitude,longtitude
0,40.63747402,122.236935
1,40.637473955942184,122.23694204441676
2,40.63747413073073,122.23695260166333
3,40.63747451536071,122.23696755669476
4,40.63747520208579,122.2369869242272
5,40.63747621940568,122.23701109066403
6,40.6374776802185,122.23704021980691
7,40.63747948726669,122.23707376687648
8,40.63748156436207,122.23711171028316
9,40.63748387487621,122.23715367107282
10,40.6374862305533,122.23719907446598
11,40.63748851928339,122.23724897657587
12,40.63749063842727,122.23730320082453
13,40.6374925313445,122.2373613533266
14,40.63749385961911,122.23742418988354
15,40.63749452263155,122.2374919512852
16,40.63749483852686,122.23756459419215
17,40.637495227457634,122.23764254295368
18,40.6374960543687,122.23772540785984
19,40.637497425326785,122.23781233489883
20,40.63749904490215,122.23790303075015
21,40.63750052097832,122.23799725734247
22,40.63750211967405,122.23809519025846
23,40.63750350657111,122.23819731924391
24,40.637504822887564,122.23830344472364
25,40.63750491692422,122.23841323983486
26,40.63750506152231,122.23852753062401
27,40.63750631229506,122.2386463005382
28,40.63750837188999,122.23876951164381
29,40.63751099795089,122.23889775312168
30,40.637514436147896,122.2390311584952
31,40.63751811443468,122.23916984714421
32,40.63752198223342,122.2393139373328
33,40.63752622043842,122.23946291956199
34,40.63753021922136,122.23961658378315
35,40.637533182196336,122.23977446499966
36,40.637534933747546,122.23993637855182
37,40.63753523820673,122.24010217689761
38,40.637534539326964,122.24027198037894
39,40.6375340822914,122.24044644399869
40,40.63753538391408,122.2406254930014
41,40.63753959454508,122.24080964376066
42,40.63754652530326,122.24099920181648
43,40.637554998338054,122.24119411763019
44,40.637564443599956,122.24139391765601
45,40.63757485895056,122.24159868804175
46,40.63758526417442,122.24180818730976
47,40.63759473168677,122.24202167978125
48,40.63760319161329,122.24223924851759
49,40.63761027621244,122.2424602911869
50,40.6376146445752,122.24268535915982
51,40.63761665143264,122.24291516518306
52,40.637616873987206,122.24315062361767
53,40.63761468804206,122.24339164811548
54,40.63760819307257,122.24363855130338
55,40.637595669320795,122.24389017703638
56,40.637580521886505,122.24414631903001
57,40.63756325346835,122.24440709082765
58,40.63754116626345,122.24467203678542
59,40.63751318112194,122.24494165147011
60,40.63748117605085,122.24521631318122
61,40.63744584520728,122.24549520434802
62,40.6374059039345,122.24577824977978
63,40.63736121612381,122.2460653153914
64,40.63731232145259,122.24635644399187
65,40.63725751310364,122.24665217594048
66,40.6371960287709,122.24695252563487
67,40.63712844460851,122.24725774161492
68,40.63705422118069,122.24756698685283
69,40.63697000722836,122.24787874874966
70,40.63687428422644,122.24819281275482
71,40.63676902765682,122.24850925361464
72,40.636655391014436,122.248828407782
73,40.63653498440883,122.24915089641864
74,40.636408426906385,122.24947718510772
75,40.63627597136616,122.24980676364716
76,40.63613644185707,122.25013866009688
77,40.63599143454032,122.25047379752272
78,40.635842181146984,122.25081277603141
79,40.635684742240954,122.25115375677365
80,40.63551735780176,122.25149734905791
81,40.63534609463782,122.25184636287612
82,40.63517664871089,122.25220384217576
83,40.63500706887192,122.25256794650743
84,40.63483747835044,122.2529383622458
85,40.63466777486328,122.25331374139361
86,40.63449924343286,122.25369469642054
87,40.63433128335653,122.25408105929323
88,40.63417066588582,122.25447537857289
89,40.63401720237804,122.25487858108738
90,40.633864116244084,122.25528817245213
91,40.633707491192766,122.2557034196665
92,40.63354947799168,122.2561251173486
