,latitude,longtitude
0,22.58867415,113.9688286
1,22.588713049999914,113.96886479999996
2,22.588714492043163,113.96886262643703
3,22.588713833917012,113.96885444017678
4,22.58871938652515,113.9688482518639
5,22.588729592191278,113.96883405210885
6,22.588738587223734,113.96881845640884
7,22.588737679257015,113.96880686115713
8,22.588737937745645,113.968799060618
9,22.588740103070318,113.96878278305076
10,22.58874480854504,113.96876838302978
11,22.588740510971157,113.96875049009311
12,22.588745548666434,113.96873480591285
13,22.58874341432303,113.96871822540338
14,22.58874419519586,113.96870402591199
15,22.588755236709574,113.96869224269946
16,22.588758983860806,113.96867786416114
17,22.588757179010496,113.96865847236963
18,22.588760269473674,113.96864815515629
19,22.588743570080368,113.96863554669079
20,22.588729563392885,113.96862448899898
21,22.588721605180467,113.96860844967169
22,22.58872172950495,113.96859387412508
23,22.588718068357753,113.96858310913647
24,22.58871384105882,113.96857162935211
25,22.58870299270642,113.96856059583435
26,22.58869624748851,113.96854859414049
27,22.588695265568436,113.96853381879588
28,22.588690252495024,113.96852063253748
29,22.588689588037475,113.96851125504054
30,22.588681516872672,113.9684994574915
31,22.588677325790098,113.96849272920873
32,22.588660472429872,113.96848041348258
33,22.588650704268254,113.96846542837915
34,22.588636227812525,113.96845479841907
35,22.588627787342563,113.96844340745228
36,22.588613013728928,113.96843207158494
37,22.588598289139764,113.9684238749997
38,22.588586593587948,113.96841934364495
39,22.588562294278898,113.96841344130772
40,22.588550393606813,113.96840372985022
41,22.588544580152018,113.96839132336837
42,22.588532092517475,113.96837743545943
43,22.588515931475428,113.96835763155113
44,22.58850361798193,113.9683482201608
45,22.588496271108337,113.96831663839532
46,22.588498492583973,113.9683364409823
47,22.588493023885537,113.96832583184685
48,22.588481438258437,113.96831681410889
49,22.58847293246868,113.96830769768147
50,22.588464902217922,113.96829777300202
51,22.588459199855677,113.96828879182827
52,22.588443150696946,113.96828000730765
53,22.588428441391255,113.9682701046367
54,22.588422545954664,113.96826781190585
55,22.58841002539274,113.96825790203846
56,22.58840337686126,113.96824856947855
57,22.588391078004673,113.9682419454644
58,22.588380790487033,113.96823205404336
59,22.588373383237904,113.96821870059385
60,22.588356772182692,113.96820485706387
61,22.58834418652124,113.9682052700645
62,22.588331552178317,113.96819634308058
63,22.588311902703097,113.96819026398934
64,22.588304342991794,113.96818858558863
65,22.588288775187863,113.96816776118271
66,22.588276664002983,113.96815454419274
67,22.588264597509067,113.96815129629252
68,22.588260059355488,113.96814091356548
69,22.58825563786081,113.96813904232253
70,22.588251978703962,113.96813839571173
71,22.588245772290147,113.96813248570089
72,22.58823975470702,113.9681279593446
73,22.588236738507753,113.9681266124589
74,22.588237262861135,113.96812760223865
75,22.588235177515983,113.96812615341501
76,22.588242155999666,113.96813116586844
77,22.58824494607115,113.96813373105161
78,22.588253551715848,113.96812851142242
79,22.5882436649313,113.96812358515538
80,22.588230447754963,113.96809481975227
